PATH,LOCATION,TYPE,CLASSIFICATION,FUNCTIONAL STATUS,RELATION TO CANONICAL,VERSION / HEAD,HASH,UNIQUE FUNCTIONALITY,EVIDENCE,RISK,RECOMMENDATION
/Users/lordjef/Downloads/Diseño sin título-8,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Diseño sin título-9,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/DockDoor Pro 0.0.141.dmg,Downloads,file (.dmg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Downie 4.12.8 [EDiSO].dmg,Downloads,file (.dmg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Dr-Joc-10.srt,Downloads,file (.srt),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,585cf6664ee8940889363ec0d4d78e4b1f3b08d1f246c903650323ec20341023,NO,Document file (.srt),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/Dr-Joc-10.txt,Downloads,file (.txt),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,6da085dcaf1d3c5bce7ec7281a2063842a51a35bca444d946cbe062897d133d0,NO,Document file (.txt),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/DynamicLakePro 1.8.dmg,Downloads,file (.dmg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/ENVIOS NACIONALES YT.mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/ESTRUCTURA MAESTRA DE INTROS DOAC 1.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Eden-macOS-b537e83bed.dmg,Downloads,file (.dmg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Ejemplos de Doac 1.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Elementos graficos Joc png,Downloads,directory,UNKNOWN_REVIEW,UNKNOWN,Directory requiring manual review,Unknown,N/A,POSSIBLE,Directory with 56 files,MEDIUM,MANUAL_REVIEW
/Users/lordjef/Downloads/Ep 54-2,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Ep 54-3,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Ep 54-4,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Ep 54-5,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Ep 54.mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Ep 54.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Escalabilidad - C C - Jun 7.docx,Downloads,file (.docx),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Escritorio.docx,Downloads,file (.docx),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Espécimen botánico y ruta de evidencia.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Estructura de fotos moka,Downloads,directory,UNKNOWN_REVIEW,UNKNOWN,Directory requiring manual review,Unknown,N/A,POSSIBLE,Directory with 189 files,MEDIUM,MANUAL_REVIEW
/Users/lordjef/Downloads/FIFA-2026.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/FINAL_PACKAGE_INSPECTION_v1.1.3.json,Downloads,file (.json),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/FINAL_PACKAGE_INSPECTION_v1.2.json,Downloads,file (.json),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Firmware,Downloads,directory,UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Firmware.zip,Downloads,file (.zip),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Frases Voz en off Paisajes.docx,Downloads,file (.docx),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Frases voz en off charlas.docx,Downloads,file (.docx),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/GMT20250821-151025_Recording_1920x1080 (1).mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/GMT20250821-151025_Recording_as_1920x1080 (1).mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/GMT20250821-151025_Recording_avo_640x360 (1).mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/GMT20250821-151025_Recording_gallery_1920x1080 (1).mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/GMT20250821-151025_Recording_gvo_1280x720 (1).mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/GUIA_HOTFIX.md,Downloads,file (.md),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,ffe0b08f4c83c231589b3c1ffee64537abdc6c19621c12701a68f5b58806ce43,POSSIBLE,Document file (.md),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/Gemini.dmg,Downloads,file (.dmg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_22vkrh22vkrh22vk.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_4553kh4553kh4553.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_4m61p04m61p04m61.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_5czkx85czkx85czk.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_6oaxj46oaxj46oax.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_9124r09124r09124.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_9cf4tv9cf4tv9cf4.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_e31dnne31dnne31d.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_fa0v1ufa0v1ufa0v.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_hlovtfhlovtfhlov.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_qariktqariktqari.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_t4c07ot4c07ot4c0.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_u384w7u384w7u384.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_ugih4dugih4dugih.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_vqt6jwvqt6jwvqt6.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_x18wftx18wftx18w.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gemini_Generated_Image_xtyb2sxtyb2sxtyb.png,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Giveawey - De Anuncios Ignorados a Ventas Reales.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Glyphs 3.5-3526.dmg.torrent,Downloads,file (.torrent),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Golf - Hibrido.mp4,Downloads,file (.mp4),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Gym.docx,Downloads,file (.docx),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/HTML_REFERENCES_ABRAXAS_VISOR_v1.0.html,Downloads,file (.html),REFERENCE_ONLY,CURRENT UNVERIFIED,Reference document / prompt specification / HTML dashboard,Reference File,55db2a8f16d8c2f2b6aa3f9786c2266e0c1ecdae0bb1dd7ddc83ab109f3b417d,POSSIBLE,Document file (.html),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/HTML_REFERENCES_ABRAXAS_v1.1.1_FUNCIONAL_IA.md,Downloads,file (.md),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: ABRAXAS_CORE/content_engine/ABRAXAS_Universal_Content_Operations_A_v1.2_FULL_RELEASE_2/references/v112_source_truth/HTML_REFERENCES_ABRAXAS_FUNCIONAL_IA.md,Identical Hash,d6b52768f732b24515705bb4ff80ff7b311493d7f874aa45879fa2c63a246a2d,NO,SHA-256 matches ABRAXAS_CORE/content_engine/ABRAXAS_Universal_Content_Operations_A_v1.2_FULL_RELEASE_2/references/v112_source_truth/HTML_REFERENCES_ABRAXAS_FUNCIONAL_IA.md,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/HTML_REFERENCES_UNIVERSAL_v1.0.md,Downloads,file (.md),EXACT_DUPLICATE,CURRENT VERIFIED,Exact SHA-256 match with canonical: ABRAXAS_CORE/content_engine/ABRAXAS_Universal_Content_Operations_A_v1.2_FULL_RELEASE_2/references/v112_source_truth/HTML_REFERENCES_UNIVERSAL_v1.0.md,Identical Hash,b718f03601e4215f1c769c31cfad0464804ec3950e198c79d285bf2d63a91fba,NO,SHA-256 matches ABRAXAS_CORE/content_engine/ABRAXAS_Universal_Content_Operations_A_v1.2_FULL_RELEASE_2/references/v112_source_truth/HTML_REFERENCES_UNIVERSAL_v1.0.md,LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/HTML_REFERENCES_v1.1_COMPLETO.md,Downloads,file (.md),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Homebrew.pkg,Downloads,file (.pkg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Homerow 1.5.3.dmg,Downloads,file (.dmg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/Hubtown Limited | Leading Real Estate Developer in India.html,Downloads,file (.html),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0013.jpg,Downloads,file (.jpg),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0052.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0053.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0054.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0055.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0056.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0057.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0604.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0605.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0606.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0607.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0608.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0609.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0610.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0611.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0998.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_0999.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1002.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1003.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1390.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1391.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1392.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1393.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1394.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1395.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1396.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1397.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1398.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1399.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1400.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1401.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1402.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1403.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1404.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1405.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1406.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1407.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1408.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1409.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1410.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1411.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1412.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1413.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1414.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1415.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_1641.HEIC,Downloads,file (.heic),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,79c8dd66b47a8a445dbd65c1b78cbcd5582609c2d6b88386546636f88da0531e,NO,Document file (.heic),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/IMG_1642.HEIC,Downloads,file (.heic),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,cb757d98cf0c51577effd3fbbc5016be8dd137298c78d25e4e875754d29071af,NO,Document file (.heic),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/IMG_2732.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_2746.PNG,Downloads,file (.png),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
/Users/lordjef/Downloads/IMG_6591.HEIC,Downloads,file (.heic),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,66591c963679aba87f11fda81b2b9a951fd8d7971f4886d1e546ed1fcdfa93e0,NO,Document file (.heic),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/INTROS_MIXTOS_I04_I05.md,Downloads,file (.md),REFERENCE_ONLY,HISTORICAL,Reference document / prompt specification / HTML dashboard,Reference File,33457e841fd0e2f2f8491d9e9d2773648180c15bc44fa54798c1674b9e6e5e79,POSSIBLE,Document file (.md),LOW,KEEP_REFERENCE
/Users/lordjef/Downloads/InEnergy Manual logo.pdf,Downloads,file (.pdf),UNRELATED,NON-FUNCTIONAL,Unrelated personal/system asset,N/A,N/A,NO,No matching tokens in name or path,NONE,IGNORE_UNRELATED
